Customer ID,Total_Revenue,Total_Orders,First_Purchase,Last_Purchase,Lifespan_Days,Avg_Order_Value,Purchase_Freq_Mo,CLV_12M,CLV_Segment
12377.0,3426.32,4,2010-04-29 15:34:00,2011-01-28 15:45:00,275,856.58,0.4363636363636364,4485.364363636364,Premium
12378.0,5416.32,2,2010-05-26 14:07:00,2011-08-02 10:34:00,433,2708.16,0.13856812933025403,4503.175981524249,Premium
12379.0,1620.22,4,2010-06-23 12:49:00,2011-09-19 10:09:00,453,405.055,0.26490066225165565,1287.5920529801326,Medium Value
12380.0,9676.300000000001,11,2010-02-15 12:05:00,2011-11-18 11:27:00,641,879.6636363636364,0.514820592823713,5434.427457098285,Premium
12381.0,1845.31,5,2011-08-12 09:57:00,2011-12-05 12:44:00,116,369.062,1.293103448275862,5726.824137931035,Premium
12383.0,1850.56,5,2010-12-22 14:28:00,2011-06-08 08:02:00,168,370.11199999999997,0.8928571428571429,3965.4857142857145,High Value
12384.0,585.27,2,2011-08-10 11:23:00,2011-11-11 08:39:00,93,292.635,0.6451612903225806,2265.5612903225806,High Value
12385.0,1938.4,1,2010-11-25 15:14:00,2010-11-25 15:14:00,1,1938.4,1.0,23260.800000000003,Premium
12386.0,401.9,2,2010-12-08 09:53:00,2011-01-06 12:37:00,30,200.95,2.0,4822.799999999999,Premium
12387.0,143.94,1,2010-10-20 16:27:00,2010-10-20 16:27:00,1,143.94,1.0,1727.28,Medium Value
12388.0,3901.11,8,2010-05-06 12:54:00,2011-11-24 12:30:00,567,487.63875,0.4232804232804233,2476.8952380952387,High Value
12389.0,1433.33,3,2010-02-22 10:15:00,2010-11-02 11:52:00,254,477.77666666666664,0.3543307086614173,2031.491338582677,Medium Value
12390.0,549.84,1,2011-09-21 09:33:00,2011-09-21 09:33:00,1,549.84,1.0,6598.08,Premium
12391.0,2724.84,6,2010-02-15 10:12:00,2011-11-18 12:07:00,642,454.14000000000004,0.28037383177570097,1527.9476635514022,Medium Value
12392.0,234.75000000000003,1,2010-04-27 14:04:00,2010-04-27 14:04:00,1,234.75000000000003,1.0,2817.0000000000005,High Value
12393.0,2399.4500000000003,6,2010-10-07 13:49:00,2011-09-28 15:41:00,357,399.90833333333336,0.5042016806722689,2419.6134453781515,High Value
12394.0,1272.48,2,2011-05-06 14:01:00,2011-10-07 08:08:00,154,636.24,0.3896103896103896,2974.6285714285714,High Value
12395.0,4721.17,15,2010-04-16 10:16:00,2011-11-20 15:21:00,584,314.74466666666666,0.7705479452054795,2910.3102739726028,High Value
12396.0,931.43,1,2010-02-03 13:22:00,2010-02-03 13:22:00,1,931.43,1.0,11177.16,Premium
12397.0,2409.9,2,2011-07-27 14:21:00,2011-11-04 09:52:00,100,1204.95,0.6,8675.64,Premium
12398.0,1635.6599999999999,1,2011-10-25 10:27:00,2011-10-25 10:27:00,1,1635.6599999999999,1.0,19627.92,Premium
12399.0,1962.3,7,2010-03-05 08:45:00,2011-08-12 13:15:00,526,280.3285714285714,0.3992395437262357,1343.019011406844,Medium Value
12400.0,205.25,1,2010-10-21 13:45:00,2010-10-21 13:45:00,1,205.25,1.0,2463.0,High Value
12401.0,84.3,1,2011-02-09 13:50:00,2011-02-09 13:50:00,1,84.3,1.0,1011.5999999999999,Low Value
12402.0,1256.9,6,2010-02-07 12:41:00,2011-01-20 13:49:00,348,209.48333333333335,0.5172413793103449,1300.2413793103449,Medium Value
12403.0,1019.36,2,2010-07-06 11:39:00,2011-10-21 10:51:00,472,509.68,0.1271186440677966,777.477966101695,Low Value
12404.0,63.24,1,2010-01-26 16:25:00,2010-01-26 16:25:00,1,63.24,1.0,758.88,Low Value
12405.0,1710.39,1,2011-07-14 08:52:00,2011-07-14 08:52:00,1,1710.39,1.0,20524.68,Premium
12406.0,6390.36,5,2010-01-11 14:04:00,2011-11-17 19:22:00,676,1278.072,0.22189349112426035,3403.150295857988,High Value
12407.0,1708.1200000000001,5,2011-03-20 13:21:00,2011-10-21 10:11:00,215,341.624,0.6976744186046512,2860.1079069767443,High Value
12408.0,4340.7699999999995,8,2010-07-29 13:27:00,2011-11-07 12:27:00,466,542.5962499999999,0.5150214592274678,3353.384549356222,High Value
12409.0,23419.29,7,2010-05-23 15:21:00,2011-09-22 10:38:00,487,3345.612857142857,0.4312114989733059,17312.000821355236,Premium
12410.0,1013.71,3,2010-07-25 13:26:00,2011-02-04 10:39:00,194,337.90333333333336,0.4639175257731959,1881.1113402061856,Medium Value
12411.0,346.9,1,2010-10-26 09:25:00,2010-10-26 09:25:00,1,346.9,1.0,4162.799999999999,Premium
12412.0,2596.93,6,2010-06-18 13:22:00,2011-09-26 10:16:00,465,432.82166666666666,0.3870967741935484,2010.5264516129032,Medium Value
12413.0,999.45,4,2010-11-02 13:26:00,2011-10-04 09:00:00,336,249.8625,0.35714285714285715,1070.8392857142858,Low Value
12414.0,952.41,6,2010-09-02 12:22:00,2011-05-06 14:51:00,247,158.73499999999999,0.7287449392712552,1388.127935222672,Medium Value
12415.0,144458.37,28,2010-06-30 08:30:00,2011-11-15 14:22:00,504,5159.2275,1.6666666666666665,103184.54999999999,Premium
12416.0,202.56,1,2010-02-21 10:19:00,2010-02-21 10:19:00,1,202.56,1.0,2430.7200000000003,High Value
12417.0,6797.41,20,2009-12-06 10:30:00,2011-12-06 14:52:00,731,339.8705,0.8207934336525308,3347.5616963064294,High Value
12418.0,2021.2,4,2010-03-19 14:47:00,2011-08-19 11:08:00,518,505.3,0.23166023166023167,1404.6949806949808,Medium Value
12419.0,503.01,2,2010-10-22 10:40:00,2010-11-19 10:04:00,28,251.505,2.0,6036.12,Premium
12420.0,600.39,1,2011-10-07 08:55:00,2011-10-07 08:55:00,1,600.39,1.0,7204.68,Premium
12421.0,1098.6,6,2010-07-22 13:57:00,2011-11-24 09:07:00,490,183.1,0.3673469387755102,807.1346938775511,Low Value
12422.0,5231.8,17,2009-12-18 12:44:00,2011-09-05 09:48:00,626,307.7529411764706,0.8146964856230032,3008.7028753993613,High Value
12423.0,2622.39,10,2010-08-31 09:31:00,2011-12-09 10:10:00,466,262.239,0.6437768240343348,2025.880686695279,Medium Value
12424.0,3340.03,4,2010-06-09 15:15:00,2011-06-30 12:06:00,386,835.0075,0.31088082901554404,3115.053886010363,High Value
12425.0,1741.41,2,2010-09-17 14:10:00,2011-09-22 17:31:00,371,870.705,0.16172506738544473,1689.777897574124,Medium Value
12426.0,1345.21,2,2010-02-15 08:41:00,2011-05-29 12:26:00,469,672.605,0.1279317697228145,1032.5705756929638,Low Value
12427.0,825.8,3,2010-12-03 10:44:00,2011-11-18 08:56:00,350,275.26666666666665,0.2571428571428572,849.3942857142858,Low Value
12428.0,7956.46,9,2011-03-01 09:33:00,2011-11-14 08:22:00,258,884.0511111111111,1.0465116279069768,11102.037209302327,Premium
12429.0,6204.41,8,2010-06-11 13:28:00,2011-11-30 17:22:00,538,775.55125,0.44609665427509293,4151.649814126394,High Value
12430.0,256.4,1,2011-10-27 15:09:00,2011-10-27 15:09:00,1,256.4,1.0,3076.7999999999997,High Value
12431.0,10432.22,27,2010-01-15 09:04:00,2011-11-04 11:55:00,659,386.3785185185185,1.229135053110774,5698.936570561457,Premium
12432.0,5059.32,5,2011-06-20 13:27:00,2011-10-28 11:43:00,130,1011.8639999999999,1.153846153846154,14010.424615384614,Premium
12433.0,16794.14,10,2010-08-20 09:23:00,2011-12-09 10:02:00,477,1679.414,0.6289308176100629,12674.822641509432,Premium
12434.0,1103.43,3,2010-11-23 13:38:00,2011-09-16 12:38:00,297,367.81,0.30303030303030304,1337.490909090909,Medium Value
12435.0,13925.93,6,2009-12-02 13:58:00,2011-09-21 09:06:00,658,2320.9883333333332,0.2735562310030395,7619.049848024315,Premium
12436.0,509.01,1,2011-09-01 12:09:00,2011-09-01 12:09:00,1,509.01,1.0,6108.12,Premium
12437.0,12683.4,39,2009-12-02 16:24:00,2011-12-08 11:35:00,736,325.2153846153846,1.589673913043478,6203.836956521738,Premium
12438.0,2906.85,2,2011-07-22 13:29:00,2011-11-25 13:28:00,126,1453.425,0.47619047619047616,8305.285714285714,Premium
12439.0,1142.88,2,2009-12-14 08:40:00,2010-01-26 12:11:00,44,571.44,1.3636363636363638,9350.836363636365,Premium
12440.0,859.2,2,2009-12-22 12:03:00,2010-09-03 13:11:00,256,429.6,0.234375,1208.25,Medium Value
12441.0,173.55,1,2010-12-08 10:45:00,2010-12-08 10:45:00,1,173.55,1.0,2082.6000000000004,Medium Value
12442.0,172.06,1,2011-12-06 14:22:00,2011-12-06 14:22:00,1,172.06,1.0,2064.7200000000003,Medium Value
12443.0,485.31,1,2009-12-07 15:42:00,2009-12-07 15:42:00,1,485.31,1.0,5823.72,Premium
12444.0,5005.46,5,2011-06-21 14:00:00,2011-11-18 13:23:00,150,1001.092,1.0,12013.104,Premium
12445.0,434.98,2,2010-10-15 12:28:00,2011-11-17 18:43:00,399,217.49,0.15037593984962405,392.4631578947368,Low Value
12446.0,1002.3100000000001,1,2011-10-13 12:50:00,2011-10-13 12:50:00,1,1002.3100000000001,1.0,12027.720000000001,Premium
12447.0,476.49,1,2011-04-10 13:25:00,2011-04-10 13:25:00,1,476.49,1.0,5717.88,Premium
12448.0,449.45,1,2011-10-26 13:46:00,2011-10-26 13:46:00,1,449.45,1.0,5393.4,Premium
12449.0,4835.89,6,2010-09-27 09:37:00,2011-11-17 13:46:00,417,805.9816666666667,0.4316546762589928,4174.869064748202,Premium
12450.0,688.2,5,2010-08-22 13:11:00,2011-07-06 14:41:00,319,137.64000000000001,0.4702194357366771,776.6520376175549,Low Value
12451.0,12669.88,8,2010-06-28 12:58:00,2011-11-29 08:40:00,519,1583.735,0.4624277456647399,8788.356069364161,Premium
12452.0,430.57,2,2011-11-23 08:05:00,2011-11-23 10:28:00,1,215.285,2.0,5166.84,Premium
12453.0,707.09,1,2011-07-28 14:08:00,2011-07-28 14:08:00,1,707.09,1.0,8485.08,Premium
12454.0,16679.78,5,2010-10-14 17:33:00,2011-10-14 17:13:00,365,3335.9559999999997,0.4109589041095891,16451.2898630137,Premium
12455.0,5879.95,10,2009-12-18 12:33:00,2011-09-27 15:31:00,649,587.995,0.4622496147919877,3261.605546995377,High Value
12456.0,3181.04,3,2011-03-30 09:12:00,2011-10-26 14:41:00,211,1060.3466666666666,0.4265402843601896,5427.3668246445495,Premium
12457.0,2995.91,8,2010-09-30 17:59:00,2011-10-04 13:13:00,369,374.48875,0.6504065040650406,2922.839024390244,High Value
12458.0,1777.49,4,2010-08-09 10:33:00,2011-09-29 15:25:00,417,444.3725,0.28776978417266186,1534.5237410071943,Medium Value
12459.0,454.36,1,2010-04-13 14:53:00,2010-04-13 14:53:00,1,454.36,1.0,5452.32,Premium
12460.0,326.65,1,2010-09-09 13:51:00,2010-09-09 13:51:00,1,326.65,1.0,3919.7999999999997,High Value
12461.0,826.88,2,2011-07-08 10:23:00,2011-09-06 16:57:00,61,413.44,0.9836065573770493,4879.947540983607,Premium
12462.0,1189.59,2,2011-02-09 14:44:00,2011-11-21 09:11:00,285,594.795,0.21052631578947367,1502.6399999999999,Medium Value
12463.0,1344.78,4,2011-04-12 12:47:00,2011-10-17 13:44:00,189,336.195,0.6349206349206349,2561.485714285714,High Value
12464.0,1212.05,8,2011-02-03 13:30:00,2011-11-29 13:33:00,300,151.50625,0.8,1454.46,Medium Value
12465.0,742.1899999999999,2,2011-06-23 13:37:00,2011-11-22 16:34:00,153,371.09499999999997,0.3921568627450981,1746.329411764706,Medium Value
12466.0,56.73,1,2010-01-26 16:26:00,2010-01-26 16:26:00,1,56.73,1.0,680.76,Low Value
12467.0,132.8,1,2010-10-12 15:41:00,2010-10-12 15:41:00,1,132.8,1.0,1593.6000000000001,Medium Value
12468.0,3670.74,5,2010-01-26 10:09:00,2011-06-05 11:36:00,496,734.1479999999999,0.30241935483870963,2664.246774193548,High Value
12469.0,3070.54,2,2010-06-21 10:30:00,2010-07-05 12:40:00,15,1535.27,2.0,36846.479999999996,Premium
12470.0,211.95,1,2010-01-19 11:01:00,2010-01-19 11:01:00,1,211.95,1.0,2543.3999999999996,High Value
12471.0,39918.19,79,2009-12-07 10:41:00,2011-12-07 15:43:00,731,505.2935443037975,3.2421340629274966,19658.75294117647,Premium
12472.0,16249.289999999999,19,2009-12-14 10:49:00,2011-11-07 14:01:00,694,855.2257894736841,0.8213256484149856,8429.0265129683,Premium
12473.0,3928.0499999999997,5,2011-06-01 10:15:00,2011-11-10 13:46:00,163,785.6099999999999,0.920245398773006,8675.447852760733,Premium
12474.0,12372.75,31,2010-02-11 09:41:00,2011-11-22 14:39:00,650,399.1209677419355,1.4307692307692308,6852.6,Premium
12475.0,1149.64,2,2010-10-26 08:49:00,2011-10-17 10:10:00,357,574.82,0.1680672268907563,1159.3008403361346,Medium Value
12476.0,14083.91,23,2010-07-26 09:04:00,2011-11-24 12:40:00,487,612.3439130434782,1.4168377823408624,10411.103901437371,Premium
12477.0,20276.37,9,2010-03-26 14:01:00,2011-11-17 09:51:00,601,2252.93,0.4492512479201331,12145.579367720464,Premium
12478.0,680.99,1,2011-12-06 09:56:00,2011-12-06 09:56:00,1,680.99,1.0,8171.88,Premium
12479.0,527.2,1,2011-11-28 13:26:00,2011-11-28 13:26:00,1,527.2,1.0,6326.400000000001,Premium
12480.0,5464.85,7,2010-07-20 13:21:00,2011-11-11 14:52:00,480,780.6928571428572,0.4375,4098.637500000001,High Value
12481.0,12185.51,15,2010-04-11 13:10:00,2011-11-17 08:29:00,585,812.3673333333334,0.7692307692307693,7498.7753846153855,Premium
12482.0,23691.4,29,2010-02-24 10:24:00,2010-05-12 16:51:00,78,816.944827586207,11.153846153846153,109344.92307692309,Premium
12483.0,5097.18,19,2010-01-31 13:28:00,2011-11-22 17:02:00,661,268.27263157894737,0.8623298033282905,2776.073827534039,High Value
12484.0,6354.1,12,2010-01-27 16:41:00,2011-11-07 11:37:00,649,529.5083333333333,0.5546995377503853,3524.6163328197235,High Value
12485.0,708.1,1,2010-06-28 15:22:00,2010-06-28 15:22:00,1,708.1,1.0,8497.2,Premium
12486.0,1037.28,1,2010-10-04 12:14:00,2010-10-04 12:14:00,1,1037.28,1.0,12447.36,Premium
12487.0,285.29999999999995,1,2009-12-09 11:36:00,2009-12-09 11:36:00,1,285.29999999999995,1.0,3423.5999999999995,High Value
12488.0,1298.66,3,2011-09-25 10:34:00,2011-11-30 08:50:00,66,432.8866666666667,1.3636363636363635,7083.6,Premium
12489.0,334.93,1,2011-01-07 13:13:00,2011-01-07 13:13:00,1,334.93,1.0,4019.16,High Value
12490.0,9823.64,21,2009-12-01 12:52:00,2011-12-04 16:07:00,734,467.79238095238094,0.8583106267029973,4818.134059945503,Premium
12491.0,460.40000000000003,1,2011-11-01 12:18:00,2011-11-01 12:18:00,1,460.40000000000003,1.0,5524.8,Premium
12492.0,715.21,3,2010-11-01 14:58:00,2011-10-07 15:15:00,341,238.40333333333334,0.26392961876832843,755.0604105571847,Low Value
12493.0,433.74,2,2011-05-26 14:53:00,2011-06-27 10:17:00,32,216.87,1.875,4879.575000000001,Premium
12494.0,1815.27,9,2010-05-12 13:52:00,2011-11-24 09:34:00,561,201.69666666666666,0.4812834224598931,1164.8791443850268,Medium Value
12495.0,357.4,1,2010-03-09 10:53:00,2010-03-09 10:53:00,1,357.4,1.0,4288.799999999999,Premium
12496.0,45.34,2,2010-03-29 13:57:00,2010-03-29 14:06:00,1,22.67,2.0,544.08,Low Value
12497.0,6248.5,3,2010-03-05 09:39:00,2011-09-19 12:29:00,564,2082.8333333333335,0.15957446808510636,3988.4042553191484,High Value
12498.0,403.70000000000005,3,2011-10-13 09:30:00,2011-11-18 12:53:00,37,134.5666666666667,2.4324324324324325,3927.8918918918926,High Value
12499.0,393.72,1,2010-05-28 15:12:00,2010-05-28 15:12:00,1,393.72,1.0,4724.64,Premium
12500.0,5955.21,19,2010-02-04 15:05:00,2011-11-16 16:20:00,651,313.4321052631579,0.8755760368663594,3293.2036866359445,High Value
12501.0,2169.39,1,2011-01-07 12:28:00,2011-01-07 12:28:00,1,2169.39,1.0,26032.68,Premium
12502.0,3723.87,5,2011-02-03 10:41:00,2011-09-05 11:52:00,215,744.774,0.6976744186046512,6235.317209302326,Premium
12503.0,1126.0,1,2010-05-04 13:59:00,2010-05-04 13:59:00,1,1126.0,1.0,13512.0,Premium
12504.0,779.05,4,2010-04-22 10:24:00,2011-11-21 16:02:00,579,194.7625,0.20725388601036268,484.3834196891191,Low Value
12505.0,955.2,1,2010-10-27 09:18:00,2010-10-27 09:18:00,1,955.2,1.0,11462.400000000001,Premium
12506.0,73.5,1,2011-04-21 08:54:00,2011-04-21 08:54:00,1,73.5,1.0,882.0,Low Value
12507.0,1844.06,4,2010-05-04 09:23:00,2011-07-28 17:09:00,451,461.015,0.2660753880266075,1471.9769401330377,Medium Value
12508.0,397.88,2,2011-11-10 16:27:00,2011-11-13 15:37:00,3,198.94,2.0,4774.5599999999995,Premium
12509.0,176.5,1,2011-02-28 14:45:00,2011-02-28 14:45:00,1,176.5,1.0,2118.0,Medium Value
12510.0,5178.02,9,2009-12-04 13:47:00,2011-07-20 10:15:00,593,575.3355555555556,0.45531197301854975,3143.486003372682,High Value
12511.0,3084.02,1,2010-10-07 10:39:00,2010-10-07 10:39:00,1,3084.02,1.0,37008.24,Premium
12512.0,132.18,2,2011-10-04 14:53:00,2011-10-04 14:55:00,1,66.09,2.0,1586.16,Medium Value
12513.0,612.29,1,2011-08-19 10:51:00,2011-08-19 10:51:00,1,612.29,1.0,7347.48,Premium
12514.0,1597.76,2,2010-03-08 12:18:00,2011-03-17 16:38:00,375,798.88,0.16,1533.8496,Medium Value
12515.0,383.7,1,2010-12-21 15:43:00,2010-12-21 15:43:00,1,383.7,1.0,4604.4,Premium
12516.0,2648.62,4,2010-04-19 14:14:00,2011-09-23 09:13:00,522,662.155,0.2298850574712644,1826.6344827586208,Medium Value
12517.0,2481.6,5,2011-06-02 15:13:00,2011-11-11 14:04:00,162,496.32,0.9259259259259258,5514.666666666666,Premium
12518.0,2056.89,5,2011-08-21 13:18:00,2011-12-09 10:13:00,110,411.378,1.3636363636363638,6731.64,Premium
12519.0,716.54,2,2010-08-20 08:21:00,2011-10-07 09:26:00,414,358.27,0.14492753623188406,623.0782608695652,Low Value
12520.0,2634.26,5,2011-03-11 11:35:00,2011-09-21 15:23:00,195,526.8520000000001,0.7692307692307693,4863.249230769232,Premium
12521.0,599.68,1,2011-07-20 10:51:00,2011-07-20 10:51:00,1,599.68,1.0,7196.16,Premium
12522.0,192.72,2,2011-10-19 14:41:00,2011-10-31 15:30:00,13,96.36,2.0,2312.64,High Value
12523.0,4352.35,23,2009-12-07 13:46:00,2011-11-20 12:55:00,713,189.2326086956522,0.967741935483871,2197.5399719495094,High Value
12524.0,11126.11,17,2010-02-08 14:41:00,2011-11-30 15:31:00,661,654.4770588235294,0.7715582450832073,6059.606051437217,Premium
12525.0,973.73,3,2010-03-02 14:01:00,2010-07-29 16:08:00,150,324.57666666666665,0.6,2336.9519999999998,High Value
12526.0,1316.66,3,2011-09-06 14:19:00,2011-12-09 12:09:00,94,438.8866666666667,0.9574468085106383,5042.527659574469,Premium
12527.0,735.51,5,2010-06-28 15:37:00,2011-09-19 11:55:00,448,147.102,0.33482142857142855,591.0348214285714,Low Value
12528.0,1933.48,6,2011-01-31 09:05:00,2011-11-30 14:40:00,304,322.24666666666667,0.5921052631578948,2289.6473684210528,High Value
12529.0,316.48,1,2010-06-29 13:10:00,2010-06-29 13:10:00,1,316.48,1.0,3797.76,High Value
12530.0,3759.26,9,2010-03-07 14:37:00,2011-10-11 12:34:00,583,417.6955555555556,0.4631217838765008,2321.3269296740996,High Value
12531.0,1933.2,2,2010-01-22 14:17:00,2011-11-25 11:12:00,672,966.6,0.08928571428571429,1035.642857142857,Low Value
12532.0,349.83000000000004,1,2011-11-09 13:47:00,2011-11-09 13:47:00,1,349.83000000000004,1.0,4197.960000000001,Premium
12533.0,1367.89,2,2009-12-01 11:50:00,2010-03-22 10:56:00,111,683.945,0.5405405405405405,4436.4,Premium
12534.0,1089.18,1,2011-08-01 10:26:00,2011-08-01 10:26:00,1,1089.18,1.0,13070.16,Premium
12535.0,716.35,2,2011-06-06 12:47:00,2011-09-09 08:48:00,95,358.175,0.6315789473684211,2714.589473684211,High Value
12536.0,12601.830000000002,3,2011-10-11 14:52:00,2011-10-27 14:20:00,16,4200.610000000001,3.0,151221.96000000002,Premium
12537.0,732.94,1,2010-10-27 08:36:00,2010-10-27 08:36:00,1,732.94,1.0,8795.28,Premium
12538.0,640.45,2,2010-11-26 13:02:00,2011-11-10 17:16:00,350,320.225,0.17142857142857143,658.7485714285715,Low Value
12539.0,11214.75,7,2009-12-23 13:00:00,2011-11-17 13:30:00,695,1602.107142857143,0.302158273381295,5809.079136690648,Premium
12540.0,22254.49,33,2009-12-07 16:56:00,2011-11-20 11:31:00,713,674.3784848484848,1.388499298737728,11236.488639551193,Premium
12541.0,981.18,3,2011-03-04 09:32:00,2011-11-10 10:40:00,252,327.06,0.35714285714285715,1401.6857142857143,Medium Value
12542.0,481.88,2,2010-03-09 16:26:00,2010-08-12 19:12:00,157,240.94,0.38216560509554137,1104.9477707006367,Low Value
12543.0,980.25,1,2010-09-17 15:51:00,2010-09-17 15:51:00,1,980.25,1.0,11763.0,Premium
12544.0,372.7,1,2011-11-03 16:15:00,2011-11-03 16:15:00,1,372.7,1.0,4472.4,Premium
12545.0,1000.39,2,2011-03-25 12:04:00,2011-09-25 13:39:00,185,500.195,0.3243243243243243,1946.7048648648647,Medium Value
12546.0,1161.5,2,2011-09-23 09:44:00,2011-10-24 12:09:00,32,580.75,1.875,13066.875,Premium
12547.0,383.58,3,2010-07-27 13:55:00,2011-05-26 12:38:00,303,127.86,0.297029702970297,455.73861386138606,Low Value
12548.0,95.19999999999999,1,2011-06-26 15:35:00,2011-06-26 15:35:00,1,95.19999999999999,1.0,1142.3999999999999,Low Value
12549.0,1575.68,6,2010-01-11 12:29:00,2010-05-13 12:05:00,122,262.61333333333334,1.4754098360655739,4649.547540983607,Premium
12550.0,964.83,1,2011-09-21 14:35:00,2011-09-21 14:35:00,1,964.83,1.0,11577.960000000001,Premium
12551.0,168.0,1,2010-12-17 11:23:00,2010-12-17 11:23:00,1,168.0,1.0,2016.0,Medium Value
12552.0,437.82,2,2011-10-31 12:11:00,2011-11-01 10:02:00,1,218.91,2.0,5253.84,Premium
12553.0,4608.75,12,2010-10-12 13:35:00,2011-12-01 16:38:00,416,384.0625,0.8653846153846153,3988.3413461538457,High Value
12554.0,468.5,1,2010-09-17 12:29:00,2010-09-17 12:29:00,1,468.5,1.0,5622.0,Premium
12555.0,129.23,1,2010-01-26 16:26:00,2010-01-26 16:26:00,1,129.23,1.0,1550.7599999999998,Medium Value
12556.0,599.56,2,2011-07-11 13:35:00,2011-10-20 13:06:00,101,299.78,0.594059405940594,2137.0455445544553,Medium Value
12557.0,18096.14,8,2009-12-17 10:39:00,2011-11-23 16:59:00,707,2262.0175,0.33946251768033947,9214.441867043846,Premium
12558.0,269.96,1,2011-12-02 10:41:00,2011-12-02 10:41:00,1,269.96,1.0,3239.5199999999995,High Value
12559.0,561.71,2,2011-01-24 10:12:00,2011-02-02 09:49:00,9,280.855,2.0,6740.52,Premium
12560.0,2134.01,3,2011-07-19 15:55:00,2011-12-04 13:54:00,138,711.3366666666667,0.6521739130434783,5566.982608695653,Premium
12561.0,238.85,1,2011-02-10 11:39:00,2011-02-10 11:39:00,1,238.85,1.0,2866.2,High Value
